:START_ID,need_score,:END_ID,:TYPE
m141490,537,y2,NEED_SCORE
m141491,529,y2,NEED_SCORE
m141492,532,y2,NEED_SCORE
m141493,538,y2,NEED_SCORE
m141494,530,y2,NEED_SCORE
m141495,537,y2,NEED_SCORE
m141496,537,y2,NEED_SCORE
m141497,532,y2,NEED_SCORE
m141498,530,y2,NEED_SCORE
m141499,529,y2,NEED_SCORE
m141500,530,y2,NEED_SCORE
m141501,531,y2,NEED_SCORE
m141502,554,y2,NEED_SCORE
m141503,529,y2,NEED_SCORE
m141504,536,y2,NEED_SCORE
m141505,544,y2,NEED_SCORE
m141506,551,y2,NEED_SCORE
m141507,557,y2,NEED_SCORE
m141508,548,y2,NEED_SCORE
m141509,539,y2,NEED_SCORE
m141510,532,y2,NEED_SCORE
m141511,531,y2,NEED_SCORE
m141512,535,y2,NEED_SCORE
m141513,530,y2,NEED_SCORE
m141514,529,y2,NEED_SCORE
m141515,552,y2,NEED_SCORE
m141516,529,y2,NEED_SCORE
m141517,530,y2,NEED_SCORE
m141518,530,y2,NEED_SCORE
m141519,538,y2,NEED_SCORE
m141520,541,y2,NEED_SCORE
m141521,540,y2,NEED_SCORE
m141522,529,y2,NEED_SCORE
m141523,537,y2,NEED_SCORE
m141524,543,y2,NEED_SCORE
m141525,535,y2,NEED_SCORE
m141526,537,y2,NEED_SCORE
m141527,536,y2,NEED_SCORE
m141528,533,y2,NEED_SCORE
m141529,541,y2,NEED_SCORE
m141530,529,y2,NEED_SCORE
m141531,541,y2,NEED_SCORE
m141532,537,y2,NEED_SCORE
m141533,534,y2,NEED_SCORE
m141534,533,y2,NEED_SCORE
m141535,529,y2,NEED_SCORE
m141536,541,y2,NEED_SCORE
m141537,538,y2,NEED_SCORE
m141538,578,y2,NEED_SCORE
m141539,576,y2,NEED_SCORE
m141540,577,y2,NEED_SCORE
m141541,575,y2,NEED_SCORE
m141542,577,y2,NEED_SCORE
m141543,578,y2,NEED_SCORE
m141544,577,y2,NEED_SCORE
m141545,577,y2,NEED_SCORE
m141546,575,y2,NEED_SCORE
m141547,575,y2,NEED_SCORE
m141548,576,y2,NEED_SCORE
m141549,577,y2,NEED_SCORE
m141550,578,y2,NEED_SCORE
m141551,521,y2,NEED_SCORE
m141552,539,y2,NEED_SCORE
m141553,529,y2,NEED_SCORE
m141554,542,y2,NEED_SCORE
m141555,520,y2,NEED_SCORE
m141556,504,y2,NEED_SCORE
m141557,524,y2,NEED_SCORE
m141558,524,y2,NEED_SCORE
m141559,512,y2,NEED_SCORE
m141560,514,y2,NEED_SCORE
m141561,524,y2,NEED_SCORE
m141562,524,y2,NEED_SCORE
m141563,522,y2,NEED_SCORE
m141564,552,y2,NEED_SCORE
m141565,547,y2,NEED_SCORE
m141566,526,y2,NEED_SCORE
m141567,546,y2,NEED_SCORE
m141568,520,y2,NEED_SCORE
m141569,510,y2,NEED_SCORE
m141570,541,y2,NEED_SCORE
m141571,523,y2,NEED_SCORE
m141572,509,y2,NEED_SCORE
m141573,517,y2,NEED_SCORE
m141574,513,y2,NEED_SCORE
m141575,575,y2,NEED_SCORE
m141576,570,y2,NEED_SCORE
m141577,571,y2,NEED_SCORE
m141578,571,y2,NEED_SCORE
m141579,574,y2,NEED_SCORE
m141580,575,y2,NEED_SCORE
m141581,578,y2,NEED_SCORE
m141582,573,y2,NEED_SCORE
m141583,569,y2,NEED_SCORE
m141584,568,y2,NEED_SCORE
m141585,569,y2,NEED_SCORE
m141586,569,y2,NEED_SCORE
m141587,573,y2,NEED_SCORE
m141588,573,y2,NEED_SCORE
m141589,513,y2,NEED_SCORE
m141590,519,y2,NEED_SCORE
m141591,529,y2,NEED_SCORE
m141592,523,y2,NEED_SCORE
m141593,522,y2,NEED_SCORE
m141594,511,y2,NEED_SCORE
m141595,512,y2,NEED_SCORE
m141596,536,y2,NEED_SCORE
m141597,520,y2,NEED_SCORE
m141598,507,y2,NEED_SCORE
m141599,507,y2,NEED_SCORE
m141600,517,y2,NEED_SCORE
m141601,512,y2,NEED_SCORE
m141602,541,y2,NEED_SCORE
m141603,533,y2,NEED_SCORE
m141604,525,y2,NEED_SCORE
m141605,507,y2,NEED_SCORE
m141606,546,y2,NEED_SCORE
m141607,516,y2,NEED_SCORE
m141608,508,y2,NEED_SCORE
m141609,518,y2,NEED_SCORE
m141610,509,y2,NEED_SCORE
m141611,524,y2,NEED_SCORE
m141612,603,y2,NEED_SCORE
m141613,603,y2,NEED_SCORE
m141614,606,y2,NEED_SCORE
m141615,602,y2,NEED_SCORE
m141616,602,y2,NEED_SCORE
m141617,601,y2,NEED_SCORE
m141618,601,y2,NEED_SCORE
m141619,605,y2,NEED_SCORE
m141620,604,y2,NEED_SCORE
m141621,601,y2,NEED_SCORE
m141622,603,y2,NEED_SCORE
m141623,603,y2,NEED_SCORE
m141624,602,y2,NEED_SCORE
m141625,606,y2,NEED_SCORE
m141626,602,y2,NEED_SCORE
m141627,601,y2,NEED_SCORE
m141628,574,y2,NEED_SCORE
m141629,575,y2,NEED_SCORE
m141630,575,y2,NEED_SCORE
m141631,577,y2,NEED_SCORE
m141632,577,y2,NEED_SCORE
m141633,578,y2,NEED_SCORE
m141634,574,y2,NEED_SCORE
m141635,576,y2,NEED_SCORE
m141636,576,y2,NEED_SCORE
m141637,575,y2,NEED_SCORE
m141638,575,y2,NEED_SCORE
m141639,579,y2,NEED_SCORE
m141640,574,y2,NEED_SCORE
m141641,575,y2,NEED_SCORE
m141642,574,y2,NEED_SCORE
m141643,575,y2,NEED_SCORE
m141644,576,y2,NEED_SCORE
m141645,575,y2,NEED_SCORE
m141646,581,y2,NEED_SCORE
m141647,575,y2,NEED_SCORE
m141648,578,y2,NEED_SCORE
m141649,575,y2,NEED_SCORE
m141650,579,y2,NEED_SCORE
m141651,586,y2,NEED_SCORE
m141652,574,y2,NEED_SCORE
m141653,574,y2,NEED_SCORE
m141654,574,y2,NEED_SCORE
m141655,574,y2,NEED_SCORE
m141656,579,y2,NEED_SCORE
m141657,574,y2,NEED_SCORE
m141658,575,y2,NEED_SCORE
m141659,574,y2,NEED_SCORE
m141660,576,y2,NEED_SCORE
m141661,577,y2,NEED_SCORE
m141662,576,y2,NEED_SCORE
m141663,578,y2,NEED_SCORE
m141664,574,y2,NEED_SCORE
m141665,577,y2,NEED_SCORE
m141666,575,y2,NEED_SCORE
m141667,574,y2,NEED_SCORE
m141668,575,y2,NEED_SCORE
m141669,580,y2,NEED_SCORE
m141670,576,y2,NEED_SCORE
m141671,575,y2,NEED_SCORE
m141672,574,y2,NEED_SCORE
m141673,574,y2,NEED_SCORE
m141674,574,y2,NEED_SCORE
m141675,579,y2,NEED_SCORE
m141676,597,y2,NEED_SCORE
m141677,596,y2,NEED_SCORE
m141678,594,y2,NEED_SCORE
m141679,597,y2,NEED_SCORE
m141680,588,y2,NEED_SCORE
m141681,597,y2,NEED_SCORE
m141682,597,y2,NEED_SCORE
m141683,600,y2,NEED_SCORE
m141684,588,y2,NEED_SCORE
m141685,596,y2,NEED_SCORE
m141686,596,y2,NEED_SCORE
m141687,599,y2,NEED_SCORE
m141688,597,y2,NEED_SCORE
m141689,596,y2,NEED_SCORE
m141690,598,y2,NEED_SCORE
m141691,581,y2,NEED_SCORE
m141692,580,y2,NEED_SCORE
m141693,589,y2,NEED_SCORE
m141694,583,y2,NEED_SCORE
m141695,585,y2,NEED_SCORE
m141696,582,y2,NEED_SCORE
m141697,583,y2,NEED_SCORE
m141698,583,y2,NEED_SCORE
m141699,588,y2,NEED_SCORE
m141700,580,y2,NEED_SCORE
m141701,589,y2,NEED_SCORE
m141702,574,y2,NEED_SCORE
m141703,581,y2,NEED_SCORE
m141704,581,y2,NEED_SCORE
m141705,582,y2,NEED_SCORE
m141706,580,y2,NEED_SCORE
m141707,578,y2,NEED_SCORE
m141708,587,y2,NEED_SCORE
m141709,581,y2,NEED_SCORE
m141710,582,y2,NEED_SCORE
m141711,581,y2,NEED_SCORE
m141712,580,y2,NEED_SCORE
m141713,586,y2,NEED_SCORE
m141714,580,y2,NEED_SCORE
m141715,582,y2,NEED_SCORE
m141716,581,y2,NEED_SCORE
m141717,588,y2,NEED_SCORE
m141718,592,y2,NEED_SCORE
m141719,589,y2,NEED_SCORE
m141720,582,y2,NEED_SCORE
m141721,573,y2,NEED_SCORE
m141722,579,y2,NEED_SCORE
m141723,584,y2,NEED_SCORE
m141724,586,y2,NEED_SCORE
m141725,583,y2,NEED_SCORE
m141726,586,y2,NEED_SCORE
m141727,583,y2,NEED_SCORE
m141728,581,y2,NEED_SCORE
m141729,584,y2,NEED_SCORE
m141730,590,y2,NEED_SCORE
m141731,581,y2,NEED_SCORE
m141732,570,y2,NEED_SCORE
m141733,580,y2,NEED_SCORE
m141734,593,y2,NEED_SCORE
m141735,595,y2,NEED_SCORE
m141736,593,y2,NEED_SCORE
m141737,594,y2,NEED_SCORE
m141738,592,y2,NEED_SCORE
m141739,596,y2,NEED_SCORE
m141740,597,y2,NEED_SCORE
m141741,595,y2,NEED_SCORE
m141742,594,y2,NEED_SCORE
m141743,592,y2,NEED_SCORE
m141744,570,y2,NEED_SCORE
m141745,570,y2,NEED_SCORE
m141746,568,y2,NEED_SCORE
m141747,569,y2,NEED_SCORE
m141748,572,y2,NEED_SCORE
m141749,568,y2,NEED_SCORE
m141750,568,y2,NEED_SCORE
m141751,587,y2,NEED_SCORE
m141752,568,y2,NEED_SCORE
m141753,571,y2,NEED_SCORE
m141754,568,y2,NEED_SCORE
m141755,568,y2,NEED_SCORE
m141756,568,y2,NEED_SCORE
m141757,569,y2,NEED_SCORE
m141758,568,y2,NEED_SCORE
m141759,570,y2,NEED_SCORE
m141760,571,y2,NEED_SCORE
m141761,571,y2,NEED_SCORE
m141762,576,y2,NEED_SCORE
m141763,581,y2,NEED_SCORE
m141764,578,y2,NEED_SCORE
m141765,573,y2,NEED_SCORE
m141766,575,y2,NEED_SCORE
m141767,571,y2,NEED_SCORE
m141768,570,y2,NEED_SCORE
m141769,571,y2,NEED_SCORE
m141770,571,y2,NEED_SCORE
m141771,568,y2,NEED_SCORE
m141772,570,y2,NEED_SCORE
m141773,575,y2,NEED_SCORE
m141774,572,y2,NEED_SCORE
m141775,569,y2,NEED_SCORE
m141776,571,y2,NEED_SCORE
m141777,571,y2,NEED_SCORE
m141778,571,y2,NEED_SCORE
m141779,568,y2,NEED_SCORE
m141780,570,y2,NEED_SCORE
m141781,570,y2,NEED_SCORE
m141782,568,y2,NEED_SCORE
m141783,568,y2,NEED_SCORE
m141784,604,y2,NEED_SCORE
m141785,603,y2,NEED_SCORE
m141786,602,y2,NEED_SCORE
m141787,603,y2,NEED_SCORE
m141788,602,y2,NEED_SCORE
m141789,603,y2,NEED_SCORE
m141790,603,y2,NEED_SCORE
m141791,601,y2,NEED_SCORE
m141792,603,y2,NEED_SCORE
m141793,601,y2,NEED_SCORE
m141794,602,y2,NEED_SCORE
m141795,593,y2,NEED_SCORE
m141796,604,y2,NEED_SCORE
m141797,602,y2,NEED_SCORE
m141798,566,y2,NEED_SCORE
m141799,577,y2,NEED_SCORE
m141800,577,y2,NEED_SCORE
m141801,577,y2,NEED_SCORE
m141802,576,y2,NEED_SCORE
m141803,578,y2,NEED_SCORE
m141804,577,y2,NEED_SCORE
m141805,577,y2,NEED_SCORE
m141806,581,y2,NEED_SCORE
m141807,577,y2,NEED_SCORE
m141808,577,y2,NEED_SCORE
m141809,575,y2,NEED_SCORE
m141810,576,y2,NEED_SCORE
m141811,577,y2,NEED_SCORE
m141812,576,y2,NEED_SCORE
m141813,578,y2,NEED_SCORE
m141814,581,y2,NEED_SCORE
m141815,577,y2,NEED_SCORE
m141816,577,y2,NEED_SCORE
m141817,575,y2,NEED_SCORE
m141818,577,y2,NEED_SCORE
m141819,571,y2,NEED_SCORE
m141820,578,y2,NEED_SCORE
m141821,565,y2,NEED_SCORE
m141822,574,y2,NEED_SCORE
m141823,577,y2,NEED_SCORE
m141824,567,y2,NEED_SCORE
m141825,576,y2,NEED_SCORE
m141826,576,y2,NEED_SCORE
m141827,578,y2,NEED_SCORE
m141828,616,y2,NEED_SCORE
m141829,614,y2,NEED_SCORE
m141830,615,y2,NEED_SCORE
m141831,616,y2,NEED_SCORE
m141832,615,y2,NEED_SCORE
m141833,617,y2,NEED_SCORE
m141834,614,y2,NEED_SCORE
m141835,616,y2,NEED_SCORE
m141836,615,y2,NEED_SCORE
m141837,617,y2,NEED_SCORE
m141838,581,y2,NEED_SCORE
m141839,582,y2,NEED_SCORE
m141840,588,y2,NEED_SCORE
m141841,585,y2,NEED_SCORE
m141842,583,y2,NEED_SCORE
m141843,584,y2,NEED_SCORE
m141844,582,y2,NEED_SCORE
m141845,582,y2,NEED_SCORE
m141846,581,y2,NEED_SCORE
m141847,581,y2,NEED_SCORE
m141848,582,y2,NEED_SCORE
m141849,586,y2,NEED_SCORE
m141850,590,y2,NEED_SCORE
m141851,585,y2,NEED_SCORE
m141852,585,y2,NEED_SCORE
m141853,582,y2,NEED_SCORE
m141854,582,y2,NEED_SCORE
m141855,586,y2,NEED_SCORE
m141856,582,y2,NEED_SCORE
m141857,583,y2,NEED_SCORE
m141858,584,y2,NEED_SCORE
m141859,582,y2,NEED_SCORE
m141860,581,y2,NEED_SCORE
m141861,582,y2,NEED_SCORE
m141862,582,y2,NEED_SCORE
m141863,581,y2,NEED_SCORE
m141864,582,y2,NEED_SCORE
m141865,565,y2,NEED_SCORE
m141866,567,y2,NEED_SCORE
m141867,565,y2,NEED_SCORE
m141868,565,y2,NEED_SCORE
m141869,565,y2,NEED_SCORE
m141870,565,y2,NEED_SCORE
m141871,565,y2,NEED_SCORE
m141872,569,y2,NEED_SCORE
m141873,569,y2,NEED_SCORE
m141874,566,y2,NEED_SCORE
m141875,565,y2,NEED_SCORE
m141876,566,y2,NEED_SCORE
m141877,569,y2,NEED_SCORE
m141878,566,y2,NEED_SCORE
m141879,564,y2,NEED_SCORE
m141880,566,y2,NEED_SCORE
m141881,569,y2,NEED_SCORE
m141882,565,y2,NEED_SCORE
m141883,564,y2,NEED_SCORE
m141884,534,y2,NEED_SCORE
m141885,532,y2,NEED_SCORE
m141886,527,y2,NEED_SCORE
m141887,527,y2,NEED_SCORE
m141888,529,y2,NEED_SCORE
m141889,530,y2,NEED_SCORE
m141890,532,y2,NEED_SCORE
m141891,543,y2,NEED_SCORE
m141892,532,y2,NEED_SCORE
m141893,534,y2,NEED_SCORE
m141894,528,y2,NEED_SCORE
m141895,533,y2,NEED_SCORE
m141896,528,y2,NEED_SCORE
m141897,537,y2,NEED_SCORE
m141898,527,y2,NEED_SCORE
m141899,527,y2,NEED_SCORE
m141900,529,y2,NEED_SCORE
m141901,529,y2,NEED_SCORE
m141902,533,y2,NEED_SCORE
m141903,529,y2,NEED_SCORE
m141904,527,y2,NEED_SCORE
m141905,535,y2,NEED_SCORE
m141906,546,y2,NEED_SCORE
m141907,540,y2,NEED_SCORE
m141908,533,y2,NEED_SCORE
m141909,530,y2,NEED_SCORE
m141910,528,y2,NEED_SCORE
m141911,528,y2,NEED_SCORE
m141912,528,y2,NEED_SCORE
m141913,535,y2,NEED_SCORE
m141914,532,y2,NEED_SCORE
m141915,527,y2,NEED_SCORE
m141916,532,y2,NEED_SCORE
m141917,529,y2,NEED_SCORE
m141918,530,y2,NEED_SCORE
m141919,528,y2,NEED_SCORE
m141920,540,y2,NEED_SCORE
m141921,527,y2,NEED_SCORE
m141922,530,y2,NEED_SCORE
m141923,528,y2,NEED_SCORE
m141924,531,y2,NEED_SCORE
m141925,531,y2,NEED_SCORE
m141926,539,y2,NEED_SCORE
m141927,529,y2,NEED_SCORE
m141928,531,y2,NEED_SCORE
m141929,531,y2,NEED_SCORE
m141930,585,y2,NEED_SCORE
m141931,582,y2,NEED_SCORE
m141932,586,y2,NEED_SCORE
m141933,583,y2,NEED_SCORE
m141934,582,y2,NEED_SCORE
m141935,581,y2,NEED_SCORE
m141936,588,y2,NEED_SCORE
m141937,592,y2,NEED_SCORE
m141938,579,y2,NEED_SCORE
m141939,579,y2,NEED_SCORE
m141940,581,y2,NEED_SCORE
m141941,592,y2,NEED_SCORE
m141942,587,y2,NEED_SCORE
m141943,564,y2,NEED_SCORE
m141944,558,y2,NEED_SCORE
m141945,562,y2,NEED_SCORE
m141946,568,y2,NEED_SCORE
m141947,577,y2,NEED_SCORE
m141948,564,y2,NEED_SCORE
m141949,555,y2,NEED_SCORE
m141950,534,y2,NEED_SCORE
m141951,575,y2,NEED_SCORE
m141952,565,y2,NEED_SCORE
m141953,539,y2,NEED_SCORE
m141954,560,y2,NEED_SCORE
m141955,565,y2,NEED_SCORE
m141956,556,y2,NEED_SCORE
m141957,556,y2,NEED_SCORE
m141958,570,y2,NEED_SCORE
m141959,577,y2,NEED_SCORE
m141960,574,y2,NEED_SCORE
m141961,579,y2,NEED_SCORE
m141962,571,y2,NEED_SCORE
m141963,559,y2,NEED_SCORE
m141964,571,y2,NEED_SCORE
m141965,572,y2,NEED_SCORE
m141966,556,y2,NEED_SCORE
m141967,561,y2,NEED_SCORE
m141968,557,y2,NEED_SCORE
m141969,563,y2,NEED_SCORE
m141970,570,y2,NEED_SCORE
m141971,557,y2,NEED_SCORE
m141972,569,y2,NEED_SCORE
m141973,565,y2,NEED_SCORE
m141974,566,y2,NEED_SCORE
m141975,568,y2,NEED_SCORE
m141976,559,y2,NEED_SCORE
m141977,559,y2,NEED_SCORE
m141978,557,y2,NEED_SCORE
m141979,555,y2,NEED_SCORE
m141980,570,y2,NEED_SCORE
m141981,714,y2,NEED_SCORE
m141982,700,y2,NEED_SCORE
m141983,705,y2,NEED_SCORE
m141984,703,y2,NEED_SCORE
m141985,706,y2,NEED_SCORE
m141986,704,y2,NEED_SCORE
m141987,652,y2,NEED_SCORE
m141988,654,y2,NEED_SCORE
m141989,653,y2,NEED_SCORE
m141990,654,y2,NEED_SCORE
m141991,653,y2,NEED_SCORE
m141992,659,y2,NEED_SCORE
m141993,652,y2,NEED_SCORE
m141994,664,y2,NEED_SCORE
m141995,678,y2,NEED_SCORE
m141996,665,y2,NEED_SCORE
m141997,658,y2,NEED_SCORE
m141998,656,y2,NEED_SCORE
m141999,664,y2,NEED_SCORE
m142000,666,y2,NEED_SCORE
m142001,660,y2,NEED_SCORE
m142002,667,y2,NEED_SCORE
m142003,654,y2,NEED_SCORE
m142004,623,y2,NEED_SCORE
m142005,616,y2,NEED_SCORE
m142006,626,y2,NEED_SCORE
m142007,620,y2,NEED_SCORE
m142008,620,y2,NEED_SCORE
m142009,618,y2,NEED_SCORE
m142010,618,y2,NEED_SCORE
m142011,617,y2,NEED_SCORE
m142012,616,y2,NEED_SCORE
m142013,616,y2,NEED_SCORE
m142014,623,y2,NEED_SCORE
m142015,618,y2,NEED_SCORE
m142016,547,y2,NEED_SCORE
m142017,549,y2,NEED_SCORE
m142018,561,y2,NEED_SCORE
m142019,555,y2,NEED_SCORE
m142020,546,y2,NEED_SCORE
m142021,552,y2,NEED_SCORE
m142022,548,y2,NEED_SCORE
m142023,547,y2,NEED_SCORE
m142024,547,y2,NEED_SCORE
m142025,548,y2,NEED_SCORE
m142026,552,y2,NEED_SCORE
m142027,547,y2,NEED_SCORE
m142028,553,y2,NEED_SCORE
m142029,570,y2,NEED_SCORE
m142030,554,y2,NEED_SCORE
m142031,546,y2,NEED_SCORE
m142032,549,y2,NEED_SCORE
m142033,550,y2,NEED_SCORE
m142034,551,y2,NEED_SCORE
m142035,546,y2,NEED_SCORE
m142036,546,y2,NEED_SCORE
m142037,548,y2,NEED_SCORE
m142038,551,y2,NEED_SCORE
m142039,556,y2,NEED_SCORE
m142040,548,y2,NEED_SCORE
m142041,550,y2,NEED_SCORE
m142042,549,y2,NEED_SCORE
m142043,545,y2,NEED_SCORE
m142044,546,y2,NEED_SCORE
m142045,549,y2,NEED_SCORE
m142046,613,y2,NEED_SCORE
m142047,609,y2,NEED_SCORE
m142048,613,y2,NEED_SCORE
m142049,616,y2,NEED_SCORE
m142050,611,y2,NEED_SCORE
m142051,619,y2,NEED_SCORE
m142052,610,y2,NEED_SCORE
m142053,610,y2,NEED_SCORE
m142054,608,y2,NEED_SCORE
m142055,609,y2,NEED_SCORE
m142056,610,y2,NEED_SCORE
m142057,617,y2,NEED_SCORE
m142058,568,y2,NEED_SCORE
m142059,577,y2,NEED_SCORE
m142060,570,y2,NEED_SCORE
m142061,574,y2,NEED_SCORE
m142062,571,y2,NEED_SCORE
m142063,567,y2,NEED_SCORE
m142064,571,y2,NEED_SCORE
m142065,567,y2,NEED_SCORE
m142066,569,y2,NEED_SCORE
m142067,575,y2,NEED_SCORE
m142068,579,y2,NEED_SCORE
m142069,577,y2,NEED_SCORE
m142070,574,y2,NEED_SCORE
m142071,568,y2,NEED_SCORE
m142072,571,y2,NEED_SCORE
m142073,571,y2,NEED_SCORE
m142074,568,y2,NEED_SCORE
m142075,565,y2,NEED_SCORE
m142076,575,y2,NEED_SCORE
m142077,573,y2,NEED_SCORE
m142078,566,y2,NEED_SCORE
m142079,570,y2,NEED_SCORE
m142080,581,y2,NEED_SCORE
m142081,570,y2,NEED_SCORE
m142082,566,y2,NEED_SCORE
m142083,566,y2,NEED_SCORE
m142084,567,y2,NEED_SCORE
m142085,567,y2,NEED_SCORE
m142086,565,y2,NEED_SCORE
m142087,564,y2,NEED_SCORE
m142088,563,y2,NEED_SCORE
m142089,565,y2,NEED_SCORE
m142090,568,y2,NEED_SCORE
m142091,569,y2,NEED_SCORE
m142092,563,y2,NEED_SCORE
m142093,564,y2,NEED_SCORE
m142094,563,y2,NEED_SCORE
m142095,566,y2,NEED_SCORE
m142096,547,y2,NEED_SCORE
m142097,551,y2,NEED_SCORE
m142098,544,y2,NEED_SCORE
m142099,546,y2,NEED_SCORE
m142100,552,y2,NEED_SCORE
m142101,545,y2,NEED_SCORE
m142102,548,y2,NEED_SCORE
m142103,548,y2,NEED_SCORE
m142104,544,y2,NEED_SCORE
m142105,544,y2,NEED_SCORE
m142106,544,y2,NEED_SCORE
m142107,555,y2,NEED_SCORE
m142108,556,y2,NEED_SCORE
m142109,550,y2,NEED_SCORE
m142110,544,y2,NEED_SCORE
m142111,546,y2,NEED_SCORE
m142112,545,y2,NEED_SCORE
m142113,547,y2,NEED_SCORE
m142114,548,y2,NEED_SCORE
m142115,553,y2,NEED_SCORE
m142116,544,y2,NEED_SCORE
m142117,549,y2,NEED_SCORE
m142118,548,y2,NEED_SCORE
m142119,546,y2,NEED_SCORE
m142120,560,y2,NEED_SCORE
m142121,531,y2,NEED_SCORE
m142122,538,y2,NEED_SCORE
m142123,536,y2,NEED_SCORE
m142124,531,y2,NEED_SCORE
m142125,532,y2,NEED_SCORE
m142126,534,y2,NEED_SCORE
m142127,535,y2,NEED_SCORE
m142128,534,y2,NEED_SCORE
m142129,535,y2,NEED_SCORE
m142130,535,y2,NEED_SCORE
m142131,539,y2,NEED_SCORE
m142132,535,y2,NEED_SCORE
m142133,532,y2,NEED_SCORE
m142134,533,y2,NEED_SCORE
m142135,535,y2,NEED_SCORE
m142136,535,y2,NEED_SCORE
m142137,532,y2,NEED_SCORE
m142138,532,y2,NEED_SCORE
m142139,537,y2,NEED_SCORE
m142140,533,y2,NEED_SCORE
m142141,543,y2,NEED_SCORE
m142142,535,y2,NEED_SCORE
m142143,533,y2,NEED_SCORE
m142144,541,y2,NEED_SCORE
m142145,532,y2,NEED_SCORE
m142146,536,y2,NEED_SCORE
m142147,532,y2,NEED_SCORE
m142148,532,y2,NEED_SCORE
m142149,537,y2,NEED_SCORE
m142150,532,y2,NEED_SCORE
m142151,532,y2,NEED_SCORE
m142152,501,y2,NEED_SCORE
m142153,506,y2,NEED_SCORE
m142154,506,y2,NEED_SCORE
m142155,497,y2,NEED_SCORE
m142156,500,y2,NEED_SCORE
m142157,452,y2,NEED_SCORE
m142158,472,y2,NEED_SCORE
m142159,449,y2,NEED_SCORE
m142160,448,y2,NEED_SCORE
m142161,451,y2,NEED_SCORE
m142162,444,y2,NEED_SCORE
m142163,455,y2,NEED_SCORE
m142164,470,y2,NEED_SCORE
m142165,447,y2,NEED_SCORE
m142166,558,y2,NEED_SCORE
m142167,554,y2,NEED_SCORE
m142168,556,y2,NEED_SCORE
m142169,380,y2,NEED_SCORE
m142170,565,y2,NEED_SCORE
m142171,559,y2,NEED_SCORE
m142172,552,y2,NEED_SCORE
m142173,561,y2,NEED_SCORE
m142174,552,y2,NEED_SCORE
m142175,554,y2,NEED_SCORE
m142176,559,y2,NEED_SCORE
m142177,552,y2,NEED_SCORE
m142178,565,y2,NEED_SCORE
m142179,535,y2,NEED_SCORE
m142180,535,y2,NEED_SCORE
m142181,537,y2,NEED_SCORE
m142182,538,y2,NEED_SCORE
m142183,538,y2,NEED_SCORE
m142184,536,y2,NEED_SCORE
m142185,536,y2,NEED_SCORE
m142186,541,y2,NEED_SCORE
m142187,537,y2,NEED_SCORE
m142188,535,y2,NEED_SCORE
m142189,537,y2,NEED_SCORE
m142190,537,y2,NEED_SCORE
m142191,542,y2,NEED_SCORE
m142192,555,y2,NEED_SCORE
m142193,543,y2,NEED_SCORE
m142194,541,y2,NEED_SCORE
m142195,539,y2,NEED_SCORE
m142196,535,y2,NEED_SCORE
m142197,538,y2,NEED_SCORE
m142198,538,y2,NEED_SCORE
m142199,549,y2,NEED_SCORE
m142200,537,y2,NEED_SCORE
m142201,535,y2,NEED_SCORE
m142202,537,y2,NEED_SCORE
m142203,549,y1,NEED_SCORE
m142204,552,y1,NEED_SCORE
m142205,546,y1,NEED_SCORE
m142206,547,y1,NEED_SCORE
m142207,542,y1,NEED_SCORE
m142208,548,y1,NEED_SCORE
m142209,545,y1,NEED_SCORE
m142210,541,y1,NEED_SCORE
m142211,539,y1,NEED_SCORE
m142212,549,y1,NEED_SCORE
m142213,544,y1,NEED_SCORE
m142214,538,y1,NEED_SCORE
m142215,538,y1,NEED_SCORE
m142216,542,y1,NEED_SCORE
m142217,539,y1,NEED_SCORE
m142218,542,y1,NEED_SCORE
m142219,531,y1,NEED_SCORE
m142220,532,y1,NEED_SCORE
m142221,533,y1,NEED_SCORE
m142222,529,y1,NEED_SCORE
m142223,531,y1,NEED_SCORE
m142224,530,y1,NEED_SCORE
m142225,530,y1,NEED_SCORE
m142226,529,y1,NEED_SCORE
m142227,530,y1,NEED_SCORE
m142228,531,y1,NEED_SCORE
m142229,529,y1,NEED_SCORE
m142230,537,y1,NEED_SCORE
m142231,487,y1,NEED_SCORE
m142232,519,y1,NEED_SCORE
m142233,506,y1,NEED_SCORE
m142234,499,y1,NEED_SCORE
m142235,500,y1,NEED_SCORE
m142236,501,y1,NEED_SCORE
m142237,497,y1,NEED_SCORE
m142238,499,y1,NEED_SCORE
m142239,504,y1,NEED_SCORE
m142240,501,y1,NEED_SCORE
m142241,500,y1,NEED_SCORE
m142242,501,y1,NEED_SCORE
m142243,497,y1,NEED_SCORE
m142244,511,y1,NEED_SCORE
m142245,501,y1,NEED_SCORE
m142246,499,y1,NEED_SCORE
m142247,498,y1,NEED_SCORE
m142248,502,y1,NEED_SCORE
m142249,498,y1,NEED_SCORE
m142250,501,y1,NEED_SCORE
m142251,507,y1,NEED_SCORE
m142252,497,y1,NEED_SCORE
m142253,499,y1,NEED_SCORE
m142254,497,y1,NEED_SCORE
m142255,502,y1,NEED_SCORE
m142256,503,y1,NEED_SCORE
m142257,510,y1,NEED_SCORE
m142258,507,y1,NEED_SCORE
m142259,500,y1,NEED_SCORE
m142260,498,y1,NEED_SCORE
m142261,500,y1,NEED_SCORE
m142262,502,y1,NEED_SCORE
m142263,497,y1,NEED_SCORE
m142264,496,y1,NEED_SCORE
m142265,497,y1,NEED_SCORE
