:START_ID,has,:TYPE,:END_ID
c10635,has,HAS,M1298
c10635,has,HAS,M1299
c10635,has,HAS,M1300
c10635,has,HAS,M1301
c10635,has,HAS,M1302
c10635,has,HAS,M1303
c10635,has,HAS,M1304
c10635,has,HAS,M157
c10291,has,HAS,M1264
c10291,has,HAS,M4
c10291,has,HAS,M170
c10291,has,HAS,M67
c10291,has,HAS,M936
c10291,has,HAS,M104
c10291,has,HAS,M334
c10291,has,HAS,M581
c10291,has,HAS,M367
c10291,has,HAS,M356
c10291,has,HAS,M69
c10291,has,HAS,M156
c10291,has,HAS,M84
c10291,has,HAS,M331
c10291,has,HAS,M1267
c10291,has,HAS,M1079
c10291,has,HAS,M408
c10291,has,HAS,M7
c10291,has,HAS,M112
c10291,has,HAS,M1301
c10291,has,HAS,M1302
c10291,has,HAS,M1299
c10291,has,HAS,M33
c10291,has,HAS,M34
c10291,has,HAS,M39
c10291,has,HAS,M3
c10291,has,HAS,M1304
c10291,has,HAS,M42
c10291,has,HAS,M36
c10291,has,HAS,M541
c10291,has,HAS,M580
c10291,has,HAS,M199
c10291,has,HAS,M108
c10291,has,HAS,M38
c10291,has,HAS,M114
c10291,has,HAS,M262
c10291,has,HAS,M139
c10291,has,HAS,M265
c10291,has,HAS,M1027
c10291,has,HAS,M471
c10291,has,HAS,M1289
c10291,has,HAS,M1288
c10291,has,HAS,M269
c10291,has,HAS,M116
c10291,has,HAS,M1290
c10291,has,HAS,M1291
c10291,has,HAS,M75
c10291,has,HAS,M89
c10291,has,HAS,M1294
c10291,has,HAS,M1295
c10291,has,HAS,M1296
c10291,has,HAS,M90
c10291,has,HAS,M1297
c10291,has,HAS,M1298
c10291,has,HAS,M109
c10291,has,HAS,M166
c10291,has,HAS,M81
c10291,has,HAS,M354
c10291,has,HAS,M1292
c10291,has,HAS,M1293
c10291,has,HAS,M1300
c10291,has,HAS,M1303
c10291,has,HAS,M83
c10291,has,HAS,M167
c10291,has,HAS,M105
c10291,has,HAS,M93
c10112,has,HAS,M356
c10112,has,HAS,M69
c10112,has,HAS,M104
c10112,has,HAS,M408
c10112,has,HAS,M4
c10112,has,HAS,M202
c10112,has,HAS,M38
c10112,has,HAS,M109
c10112,has,HAS,M112
c10112,has,HAS,M108
c10112,has,HAS,M170
c10112,has,HAS,M42
c10112,has,HAS,M67
c10112,has,HAS,M431
c10112,has,HAS,M936
c10112,has,HAS,M166
c10112,has,HAS,M81
c10112,has,HAS,M354
c10112,has,HAS,M7
c10112,has,HAS,M39
c10112,has,HAS,M1079
c10112,has,HAS,M351
c10112,has,HAS,M367
c10112,has,HAS,M156
c10112,has,HAS,M157
c10112,has,HAS,M1304
c10112,has,HAS,M3
c10112,has,HAS,M84
c10112,has,HAS,M331
c10112,has,HAS,M581
c10112,has,HAS,M334
c10112,has,HAS,M33
c10112,has,HAS,M34
c10112,has,HAS,M36
c10112,has,HAS,M541
c10112,has,HAS,M580
c10112,has,HAS,M199
c10112,has,HAS,M114
c10112,has,HAS,M262
c10112,has,HAS,M139
c10112,has,HAS,M265
c10112,has,HAS,M1027
c10112,has,HAS,M471
c10112,has,HAS,M1289
c10112,has,HAS,M1288
c10112,has,HAS,M269
c10112,has,HAS,M116
c10126,has,HAS,M1290
c10126,has,HAS,M1291
c10126,has,HAS,M75
c10126,has,HAS,M269
c10126,has,HAS,M89
c10126,has,HAS,M1294
c10126,has,HAS,M1295
c10126,has,HAS,M1296
c10126,has,HAS,M90
c10126,has,HAS,M1297
c10126,has,HAS,M1298
c10126,has,HAS,M116
c10126,has,HAS,M109
c10126,has,HAS,M38
c10126,has,HAS,M170
c10126,has,HAS,M166
c10126,has,HAS,M81
c10126,has,HAS,M104
c10126,has,HAS,M354
c10126,has,HAS,M367
c10126,has,HAS,M356
c10126,has,HAS,M1304
c10126,has,HAS,M7
c10126,has,HAS,M39
c10126,has,HAS,M1299
c10126,has,HAS,M334
c10126,has,HAS,M84
c10126,has,HAS,M331
c10126,has,HAS,M3
c10126,has,HAS,M408
c10126,has,HAS,M4
c10126,has,HAS,M1292
c10126,has,HAS,M1293
c10126,has,HAS,M1288
c10126,has,HAS,M1300
c10126,has,HAS,M1301
c10126,has,HAS,M1302
c10126,has,HAS,M1289
c10126,has,HAS,M1303
c10126,has,HAS,M1267
c10126,has,HAS,M83
c10126,has,HAS,M1264
c10126,has,HAS,M108
c10126,has,HAS,M471
c10126,has,HAS,M1027
c10126,has,HAS,M167
c10126,has,HAS,M105
c10126,has,HAS,M93
c10126,has,HAS,M156
c10126,has,HAS,M262
c10126,has,HAS,M69
c10126,has,HAS,M202
c10126,has,HAS,M112
c10126,has,HAS,M42
c10126,has,HAS,M67
c10126,has,HAS,M431
c10126,has,HAS,M936
c10126,has,HAS,M1079
c10126,has,HAS,M351
c10126,has,HAS,M157
c10126,has,HAS,M581
c10126,has,HAS,M33
c10126,has,HAS,M34
c10126,has,HAS,M114
c10126,has,HAS,M139
c10126,has,HAS,M580
c10126,has,HAS,M541
c10126,has,HAS,M199
c10126,has,HAS,M265
c10126,has,HAS,M36
c10126,has,HAS,M144
c10126,has,HAS,M1305
c10126,has,HAS,M1306
c10126,has,HAS,M1307
c10126,has,HAS,M1308
c10126,has,HAS,M1136
c10126,has,HAS,M1309
c10126,has,HAS,M1310
c10126,has,HAS,M1311
c10141,has,HAS,M38
c10141,has,HAS,M262
c10141,has,HAS,M139
c10141,has,HAS,M265
c10141,has,HAS,M541
c10141,has,HAS,M1027
c10141,has,HAS,M471
c10141,has,HAS,M108
c10141,has,HAS,M116
c10141,has,HAS,M144
c10141,has,HAS,M581
c10141,has,HAS,M269
c10141,has,HAS,M34
c10141,has,HAS,M3
c10141,has,HAS,M39
c10141,has,HAS,M4
c10141,has,HAS,M95
c10141,has,HAS,M42
c10141,has,HAS,M7
c10141,has,HAS,M580
c10141,has,HAS,M936
c10141,has,HAS,M199
c10141,has,HAS,M112
c10141,has,HAS,M114
c10141,has,HAS,M1305
c10141,has,HAS,M1306
c10141,has,HAS,M1307
c10141,has,HAS,M1308
c10141,has,HAS,M1136
c10141,has,HAS,M1309
c10141,has,HAS,M1310
c10141,has,HAS,M1311
c10141,has,HAS,M1290
c10141,has,HAS,M1291
c10141,has,HAS,M156
c10141,has,HAS,M83
c10141,has,HAS,M202
c10141,has,HAS,M1264
c10141,has,HAS,M89
c10141,has,HAS,M1295
c10141,has,HAS,M1296
c10141,has,HAS,M90
c10141,has,HAS,M1297
c10141,has,HAS,M109
c10141,has,HAS,M170
c10141,has,HAS,M67
c10141,has,HAS,M431
c10141,has,HAS,M166
c10141,has,HAS,M81
c10141,has,HAS,M104
c10141,has,HAS,M354
c10141,has,HAS,M351
c10141,has,HAS,M367
c10141,has,HAS,M356
c10141,has,HAS,M69
c10141,has,HAS,M157
c10141,has,HAS,M1079
c10141,has,HAS,M408
c10141,has,HAS,M84
c10141,has,HAS,M331
c10141,has,HAS,M334
c10141,has,HAS,M1303
c10141,has,HAS,M33
c10141,has,HAS,M167
c10141,has,HAS,M105
c10141,has,HAS,M93
c10141,has,HAS,M36
c10141,has,HAS,M1312
c10141,has,HAS,M1313
c10141,has,HAS,M1314
c10141,has,HAS,M1315
c10141,has,HAS,M1316
c10141,has,HAS,M1317
c10141,has,HAS,M1318
c10141,has,HAS,M1319
c11078,has,HAS,M1320
c11078,has,HAS,M1321
c11078,has,HAS,M1322
c11078,has,HAS,M1323
c11078,has,HAS,M1324
c11078,has,HAS,M1325
c11078,has,HAS,M1326
c11078,has,HAS,M1327
c11078,has,HAS,M1328
c11078,has,HAS,M1329
c11078,has,HAS,M1330
c11078,has,HAS,M1331
c11078,has,HAS,M1332
c11078,has,HAS,M1319
c11078,has,HAS,M1333
c11078,has,HAS,M1334
c11078,has,HAS,M1314
c11078,has,HAS,M1290
c11078,has,HAS,M1291
c11078,has,HAS,M1335
c11078,has,HAS,M1336
c11078,has,HAS,M1313
c11078,has,HAS,M1337
c11078,has,HAS,M1338
c11078,has,HAS,M1339
c11078,has,HAS,M1340
c11078,has,HAS,M1341
c11078,has,HAS,M1342
c11078,has,HAS,M1343
c11078,has,HAS,M1312
c11078,has,HAS,M156
c11078,has,HAS,M269
c11078,has,HAS,M69
c11078,has,HAS,M334
c11078,has,HAS,M1303
c11078,has,HAS,M581
c11078,has,HAS,M84
c11078,has,HAS,M331
c11078,has,HAS,M1344
c11078,has,HAS,M167
c11078,has,HAS,M109
c11078,has,HAS,M273
c11078,has,HAS,M1264
c11078,has,HAS,M89
c11078,has,HAS,M1345
c11078,has,HAS,M1296
c11078,has,HAS,M90
c11078,has,HAS,M1346
c11078,has,HAS,M116
c11078,has,HAS,M7
c11078,has,HAS,M4
c11078,has,HAS,M39
c11078,has,HAS,M144
c11078,has,HAS,M1315
c11078,has,HAS,M1316
c11078,has,HAS,M1317
c11078,has,HAS,M1318
c11078,has,HAS,M112
c11078,has,HAS,M1347
c11078,has,HAS,M1348
c11078,has,HAS,M408
c11078,has,HAS,M139
c11078,has,HAS,M36
c11078,has,HAS,M541
c11078,has,HAS,M38
c11078,has,HAS,M272
c11078,has,HAS,M168
c11078,has,HAS,M105
c11078,has,HAS,M356
c11078,has,HAS,M535
c11078,has,HAS,M367
c11078,has,HAS,M266
c11078,has,HAS,M552
c11078,has,HAS,M131
c11078,has,HAS,M33
c11078,has,HAS,M1349
c11078,has,HAS,M580
c11078,has,HAS,M113
c11078,has,HAS,M82
c11078,has,HAS,M166
c11078,has,HAS,M67
c11078,has,HAS,M431
c11078,has,HAS,M170
c11078,has,HAS,M146
c11078,has,HAS,M154
c11078,has,HAS,M202
c11078,has,HAS,M3
c11078,has,HAS,M34
c11078,has,HAS,M443
c11078,has,HAS,M1350
c11078,has,HAS,M163
c11078,has,HAS,M42
c11078,has,HAS,M103
c11078,has,HAS,M199
c11078,has,HAS,M936
c10140,has,HAS,M1314
c10140,has,HAS,M1333
c10140,has,HAS,M1334
c10140,has,HAS,M1335
c10140,has,HAS,M1313
c10140,has,HAS,M1343
c10140,has,HAS,M1312
c10140,has,HAS,M156
c10140,has,HAS,M269
c10140,has,HAS,M1337
c10140,has,HAS,M1340
c10140,has,HAS,M1341
c10140,has,HAS,M1342
c10140,has,HAS,M1290
c10140,has,HAS,M1291
c10140,has,HAS,M144
c10140,has,HAS,M273
c10140,has,HAS,M1351
c10140,has,HAS,M202
c10140,has,HAS,M1264
c10140,has,HAS,M89
c10140,has,HAS,M1345
c10140,has,HAS,M1296
c10140,has,HAS,M90
c10140,has,HAS,M1346
c10140,has,HAS,M116
c10140,has,HAS,M82
c10140,has,HAS,M272
c10140,has,HAS,M535
c10140,has,HAS,M112
c10140,has,HAS,M170
c10140,has,HAS,M109
c10140,has,HAS,M38
c10140,has,HAS,M425
c10140,has,HAS,M67
c10140,has,HAS,M431
c10140,has,HAS,M936
c10140,has,HAS,M552
c10140,has,HAS,M166
c10140,has,HAS,M167
c10140,has,HAS,M131
c10140,has,HAS,M168
c10140,has,HAS,M105
c10140,has,HAS,M103
c10140,has,HAS,M266
c10140,has,HAS,M42
c10140,has,HAS,M1344
c10140,has,HAS,M163
c10140,has,HAS,M7
c10140,has,HAS,M39
c10140,has,HAS,M154
c10140,has,HAS,M367
c10140,has,HAS,M356
c10140,has,HAS,M69
c10140,has,HAS,M157
c10140,has,HAS,M1350
c10140,has,HAS,M1349
c10140,has,HAS,M3
c10140,has,HAS,M1079
c10140,has,HAS,M408
c10140,has,HAS,M4
c10140,has,HAS,M84
c10140,has,HAS,M146
c10140,has,HAS,M331
c10140,has,HAS,M1352
c10140,has,HAS,M334
c10140,has,HAS,M1303
c10140,has,HAS,M1353
c10140,has,HAS,M33
c10140,has,HAS,M581
c10140,has,HAS,M34
c10140,has,HAS,M443
c10140,has,HAS,M139
c10140,has,HAS,M580
c10140,has,HAS,M541
c10140,has,HAS,M199
c10140,has,HAS,M113
c10140,has,HAS,M1315
c10140,has,HAS,M1318
c10140,has,HAS,M1316
c10140,has,HAS,M1317
c10140,has,HAS,M1319
c10140,has,HAS,M1320
c10140,has,HAS,M1321
c10140,has,HAS,M1322
c10140,has,HAS,M1323
c10140,has,HAS,M1324
c10140,has,HAS,M1325
c10140,has,HAS,M1326
c10140,has,HAS,M1327
c10140,has,HAS,M1328
c10140,has,HAS,M1329
c10140,has,HAS,M1332
c10140,has,HAS,M1330
c10140,has,HAS,M1331
c10140,has,HAS,M1336
c10140,has,HAS,M1347
c10140,has,HAS,M1348
c10140,has,HAS,M1354
c10140,has,HAS,M1355
c10140,has,HAS,M1356
c10140,has,HAS,M1357
c10140,has,HAS,M1358
c10140,has,HAS,M1359
c10140,has,HAS,M1360
c10140,has,HAS,M1361
c10140,has,HAS,M1362
c10140,has,HAS,M1338
c10140,has,HAS,M1339
c10140,has,HAS,M1363
c10140,has,HAS,M1364
c10140,has,HAS,M1365
c10140,has,HAS,M1366
c10140,has,HAS,M1367
c10140,has,HAS,M1368
c10140,has,HAS,M1369
c10140,has,HAS,M1370
c10140,has,HAS,M36
c10151,has,HAS,M1349
c10151,has,HAS,M39
c10151,has,HAS,M7
c10151,has,HAS,M580
c10151,has,HAS,M1344
c10151,has,HAS,M103
c10151,has,HAS,M541
c10151,has,HAS,M38
c10151,has,HAS,M1314
c10151,has,HAS,M1315
c10151,has,HAS,M1318
c10151,has,HAS,M1316
c10151,has,HAS,M1317
c10151,has,HAS,M1321
c10151,has,HAS,M1319
c10151,has,HAS,M1320
c10151,has,HAS,M1329
c10151,has,HAS,M1325
c10151,has,HAS,M1323
c10151,has,HAS,M1324
c10151,has,HAS,M1332
c10151,has,HAS,M1330
c10151,has,HAS,M1331
c10151,has,HAS,M334
c10151,has,HAS,M581
c10151,has,HAS,M1333
c10151,has,HAS,M1334
c10151,has,HAS,M82
c10151,has,HAS,M272
c10151,has,HAS,M273
c10151,has,HAS,M202
c10151,has,HAS,M1264
c10151,has,HAS,M1347
c10151,has,HAS,M1348
c10151,has,HAS,M1365
c10151,has,HAS,M1354
c10151,has,HAS,M1337
c10151,has,HAS,M1366
c10151,has,HAS,M1355
c10151,has,HAS,M1363
c10151,has,HAS,M1367
c10151,has,HAS,M1368
c10151,has,HAS,M1356
c10151,has,HAS,M1357
c10151,has,HAS,M1369
c10151,has,HAS,M1359
c10151,has,HAS,M1360
c10151,has,HAS,M1370
c10151,has,HAS,M1364
c10151,has,HAS,M1361
c10151,has,HAS,M1362
c10151,has,HAS,M67
c10151,has,HAS,M170
c10151,has,HAS,M109
c10151,has,HAS,M266
c10151,has,HAS,M367
c10151,has,HAS,M356
c10151,has,HAS,M69
c10151,has,HAS,M331
c10151,has,HAS,M89
c10151,has,HAS,M1079
c10151,has,HAS,M408
c10151,has,HAS,M112
c10151,has,HAS,M4
c10151,has,HAS,M33
c10151,has,HAS,M3
c10151,has,HAS,M34
c10151,has,HAS,M443
c10151,has,HAS,M139
c10151,has,HAS,M1350
c10151,has,HAS,M163
c10151,has,HAS,M42
c10151,has,HAS,M36
c10151,has,HAS,M936
c10151,has,HAS,M199
c10151,has,HAS,M535
c10151,has,HAS,M113
c10151,has,HAS,M269
c10151,has,HAS,M144
c10151,has,HAS,M116
c10151,has,HAS,M1342
c10151,has,HAS,M1312
c10151,has,HAS,M1313
c10151,has,HAS,M1322
c10151,has,HAS,M1326
c10151,has,HAS,M1327
c10151,has,HAS,M1328
c10151,has,HAS,M1335
c10151,has,HAS,M1343
c10151,has,HAS,M156
c10151,has,HAS,M1338
c10151,has,HAS,M1340
c10151,has,HAS,M1341
c10151,has,HAS,M1290
c10151,has,HAS,M1291
c10151,has,HAS,M1303
c10151,has,HAS,M1353
c10151,has,HAS,M1351
c10151,has,HAS,M1345
c10151,has,HAS,M1296
c10151,has,HAS,M90
c10151,has,HAS,M1346
c10151,has,HAS,M425
c10151,has,HAS,M431
c10151,has,HAS,M552
c10151,has,HAS,M166
c10151,has,HAS,M167
c10151,has,HAS,M131
c10151,has,HAS,M168
c10151,has,HAS,M105
c10151,has,HAS,M154
c10151,has,HAS,M157
c10151,has,HAS,M84
c10151,has,HAS,M146
c10151,has,HAS,M1352
c10151,has,HAS,M1358
c10151,has,HAS,M1371
c10151,has,HAS,M1372
c10151,has,HAS,M1373
c10151,has,HAS,M0
c10151,has,HAS,M1374
c10151,has,HAS,M76
c10151,has,HAS,M1375
c10151,has,HAS,M645
c10151,has,HAS,M404
c10151,has,HAS,M1001
c10151,has,HAS,M1376
c10151,has,HAS,M1377
c10151,has,HAS,M1378
c10151,has,HAS,M265
c10151,has,HAS,M354
c10151,has,HAS,M111
c10151,has,HAS,M420
c10151,has,HAS,M1085
c10151,has,HAS,M264
c10151,has,HAS,M9
c10151,has,HAS,M143
c10151,has,HAS,M160
c10151,has,HAS,M1091
c10151,has,HAS,M151
c10151,has,HAS,M1379
c10151,has,HAS,M1380
c10151,has,HAS,M1381
c10151,has,HAS,M177
c10151,has,HAS,M1382
c10151,has,HAS,M1383
c10151,has,HAS,M1384
c10151,has,HAS,M1385
c10151,has,HAS,M647
c10151,has,HAS,M369
c10151,has,HAS,M353
c10151,has,HAS,M378
c10151,has,HAS,M94
c10151,has,HAS,M412
c10151,has,HAS,M1386
c10151,has,HAS,M263
c10151,has,HAS,M261
c10151,has,HAS,M1387
c10151,has,HAS,M462
c10151,has,HAS,M1388
c10151,has,HAS,M1389
c10151,has,HAS,M463
c10151,has,HAS,M532
c10151,has,HAS,M186
c10151,has,HAS,M1390
c10151,has,HAS,M1391
c10151,has,HAS,M1392
c10151,has,HAS,M517
c10151,has,HAS,M1393
c10184,has,HAS,M1387
c10184,has,HAS,M535
c10184,has,HAS,M3
c10184,has,HAS,M113
c10184,has,HAS,M462
c10184,has,HAS,M103
c10184,has,HAS,M1388
c10184,has,HAS,M139
c10184,has,HAS,M443
c10184,has,HAS,M38
c10184,has,HAS,M34
c10184,has,HAS,M36
c10184,has,HAS,M1389
c10184,has,HAS,M265
c10184,has,HAS,M517
c10184,has,HAS,M116
c10184,has,HAS,M463
c10184,has,HAS,M532
c10184,has,HAS,M186
c10184,has,HAS,M163
c10184,has,HAS,M199
c10184,has,HAS,M1393
c10184,has,HAS,M160
c10184,has,HAS,M354
c10184,has,HAS,M1380
c10184,has,HAS,M170
c10184,has,HAS,M111
c10184,has,HAS,M1381
c10184,has,HAS,M1382
c10184,has,HAS,M369
c10184,has,HAS,M378
c10184,has,HAS,M76
c10184,has,HAS,M431
c10184,has,HAS,M1377
c10184,has,HAS,M1375
c10184,has,HAS,M154
c10184,has,HAS,M1001
c10184,has,HAS,M94
c10184,has,HAS,M412
c10184,has,HAS,M552
c10184,has,HAS,M1085
c10184,has,HAS,M645
c10184,has,HAS,M269
c10184,has,HAS,M264
c10184,has,HAS,M261
c10184,has,HAS,M1379
c10184,has,HAS,M166
c10184,has,HAS,M353
c10184,has,HAS,M1374
c10184,has,HAS,M151
c10184,has,HAS,M177
c10184,has,HAS,M404
c10184,has,HAS,M1376
c10184,has,HAS,M143
c10184,has,HAS,M1091
c10184,has,HAS,M1385
c10184,has,HAS,M647
c10184,has,HAS,M420
c10184,has,HAS,M131
c10184,has,HAS,M9
c10184,has,HAS,M156
c10184,has,HAS,M263
c10184,has,HAS,M167
c10184,has,HAS,M1394
c10184,has,HAS,M1390
c10184,has,HAS,M1391
c10184,has,HAS,M1395
c10184,has,HAS,M1396
c10184,has,HAS,M1397
c10184,has,HAS,M1398
c10184,has,HAS,M1392
c10184,has,HAS,M1399
c10184,has,HAS,M1400
c10184,has,HAS,M1401
c10184,has,HAS,M1383
c10184,has,HAS,M1384
c10184,has,HAS,M430
c10184,has,HAS,M1378
c10184,has,HAS,M272
c10184,has,HAS,M1386
c10184,has,HAS,M969
c10184,has,HAS,M168
c10184,has,HAS,M146
c10184,has,HAS,M334
c10184,has,HAS,M331
c10184,has,HAS,M1402
c10184,has,HAS,M85
c10184,has,HAS,M155
c10184,has,HAS,M1403
c10184,has,HAS,M68
c10184,has,HAS,M641
c10184,has,HAS,M144
c10184,has,HAS,M0
c10184,has,HAS,M1404
c10184,has,HAS,M1405
c10184,has,HAS,M1406
c10184,has,HAS,M1407
c10184,has,HAS,M4
c10184,has,HAS,M646
c10184,has,HAS,M1408
c10184,has,HAS,M1409
c10184,has,HAS,M356
c10184,has,HAS,M1410
c10184,has,HAS,M1411
c10184,has,HAS,M6
c10184,has,HAS,M1412
c10184,has,HAS,M106
c10184,has,HAS,M67
c10184,has,HAS,M1413
c10184,has,HAS,M1414
c10184,has,HAS,M1415
c10184,has,HAS,M1416
c10184,has,HAS,M1417
c10184,has,HAS,M1418
c10184,has,HAS,M13
c10184,has,HAS,M1419
c10224,has,HAS,M641
c10224,has,HAS,M1412
c10224,has,HAS,M552
c10224,has,HAS,M354
c10224,has,HAS,M106
c10224,has,HAS,M67
c10224,has,HAS,M0
c10224,has,HAS,M334
c10224,has,HAS,M1404
c10224,has,HAS,M1405
c10224,has,HAS,M1406
c10224,has,HAS,M331
c10224,has,HAS,M1415
c10224,has,HAS,M4
c10224,has,HAS,M1408
c10224,has,HAS,M1409
c10224,has,HAS,M85
c10224,has,HAS,M356
c10224,has,HAS,M155
c10224,has,HAS,M68
c10224,has,HAS,M6
c10224,has,HAS,M144
c10224,has,HAS,M111
c10224,has,HAS,M1418
c10224,has,HAS,M1414
c10224,has,HAS,M84
c10224,has,HAS,M1420
c10224,has,HAS,M1402
c10224,has,HAS,M1403
c10224,has,HAS,M1421
c10224,has,HAS,M1422
c10224,has,HAS,M645
c10224,has,HAS,M1407
c10224,has,HAS,M646
c10224,has,HAS,M1410
c10224,has,HAS,M156
c10224,has,HAS,M540
c10224,has,HAS,M639
c10224,has,HAS,M1413
c10224,has,HAS,M378
c10224,has,HAS,M374
c10224,has,HAS,M116
c10224,has,HAS,M1416
c10224,has,HAS,M1417
c10224,has,HAS,M959
c10224,has,HAS,M36
c10224,has,HAS,M13
c10224,has,HAS,M1419
c10224,has,HAS,M535
c10224,has,HAS,M34
c10224,has,HAS,M1423
c10224,has,HAS,M1424
c10224,has,HAS,M69
c10224,has,HAS,M1425
c10224,has,HAS,M130
c10224,has,HAS,M352
c10224,has,HAS,M1426
c10224,has,HAS,M638
c10224,has,HAS,M369
c10224,has,HAS,M1427
c10224,has,HAS,M1428
c10224,has,HAS,M1429
c10224,has,HAS,M990
c10224,has,HAS,M1430
c10224,has,HAS,M177
c10224,has,HAS,M1431
c10224,has,HAS,M629
c10224,has,HAS,M39
c10224,has,HAS,M1432
c10224,has,HAS,M1433
c10224,has,HAS,M901
c10224,has,HAS,M202
c10224,has,HAS,M1434
c10224,has,HAS,M88
c10224,has,HAS,M154
c10224,has,HAS,M412
c10224,has,HAS,M167
c10224,has,HAS,M430
c10224,has,HAS,M550
c10224,has,HAS,M263
c10224,has,HAS,M139
c10224,has,HAS,M160
c10224,has,HAS,M431
c10224,has,HAS,M439
c10224,has,HAS,M463
c10224,has,HAS,M102
c10224,has,HAS,M143
c10224,has,HAS,M462
c10224,has,HAS,M171
c10224,has,HAS,M264
c10224,has,HAS,M262
c10224,has,HAS,M93
c10224,has,HAS,M425
c10224,has,HAS,M112
c10224,has,HAS,M76
c10224,has,HAS,M174
c10224,has,HAS,M1435
c10224,has,HAS,M387
c10224,has,HAS,M394
c10224,has,HAS,M914
c10224,has,HAS,M408
c10224,has,HAS,M1233
c10224,has,HAS,M330
c10224,has,HAS,M94
c10224,has,HAS,M105
c10224,has,HAS,M3
c10224,has,HAS,M151
c10224,has,HAS,M163
c10224,has,HAS,M415
c10224,has,HAS,M994
c10224,has,HAS,M1436
c10224,has,HAS,M38
c10224,has,HAS,M35
c10224,has,HAS,M1437
c10225,has,HAS,M415
c10225,has,HAS,M102
c10225,has,HAS,M167
c10225,has,HAS,M1435
c10225,has,HAS,M155
c10225,has,HAS,M88
c10225,has,HAS,M1233
c10225,has,HAS,M84
c10225,has,HAS,M156
c10225,has,HAS,M76
c10225,has,HAS,M431
c10225,has,HAS,M387
c10225,has,HAS,M67
c10225,has,HAS,M130
c10225,has,HAS,M638
c10225,has,HAS,M408
c10225,has,HAS,M412
c10225,has,HAS,M94
c10225,has,HAS,M1438
c10225,has,HAS,M139
c10225,has,HAS,M171
c10225,has,HAS,M262
c10225,has,HAS,M160
c10225,has,HAS,M93
c10225,has,HAS,M154
c10225,has,HAS,M157
c10225,has,HAS,M143
c10225,has,HAS,M112
c10225,has,HAS,M263
c10225,has,HAS,M463
c10225,has,HAS,M163
c10225,has,HAS,M105
c10225,has,HAS,M645
c10225,has,HAS,M151
c10225,has,HAS,M330
c10225,has,HAS,M994
c10225,has,HAS,M462
c10225,has,HAS,M264
c10225,has,HAS,M38
c10225,has,HAS,M35
c10225,has,HAS,M425
c10225,has,HAS,M174
c10225,has,HAS,M1439
c10225,has,HAS,M439
c10225,has,HAS,M552
c10225,has,HAS,M3
c10225,has,HAS,M982
c10225,has,HAS,M914
c10225,has,HAS,M1440
c10225,has,HAS,M36
c10225,has,HAS,M265
c10225,has,HAS,M541
c10225,has,HAS,M1441
c10225,has,HAS,M430
c10225,has,HAS,M16
c10225,has,HAS,M1442
c10225,has,HAS,M199
c10225,has,HAS,M202
c10225,has,HAS,M532
c10225,has,HAS,M1443
c10225,has,HAS,M1444
c10225,has,HAS,M166
c10225,has,HAS,M1445
c10225,has,HAS,M1446
c10225,has,HAS,M1393
c10225,has,HAS,M1084
c10225,has,HAS,M963
c10225,has,HAS,M381
c10225,has,HAS,M1378
c10225,has,HAS,M1447
c10225,has,HAS,M324
c10225,has,HAS,M5
c10225,has,HAS,M34
c10225,has,HAS,M1448
c10225,has,HAS,M1449
c10225,has,HAS,M443
c10225,has,HAS,M1450
c10225,has,HAS,M535
c10225,has,HAS,M969
c10225,has,HAS,M131
c10225,has,HAS,M33
c10225,has,HAS,M444
c10225,has,HAS,M1451
c10225,has,HAS,M1452
c10225,has,HAS,M1453
c10225,has,HAS,M441
c10225,has,HAS,M413
c10225,has,HAS,M1454
c10225,has,HAS,M1455
c10225,has,HAS,M1456
c10225,has,HAS,M1457
c10225,has,HAS,M620
c10225,has,HAS,M1458
c10225,has,HAS,M647
c10225,has,HAS,M1459
c10225,has,HAS,M1460
c10225,has,HAS,M369
c10225,has,HAS,M1461
c10225,has,HAS,M1462
c10225,has,HAS,M1463
c10225,has,HAS,M1464
c10225,has,HAS,M1465
c10225,has,HAS,M1466
c10225,has,HAS,M1467
c10225,has,HAS,M1468
c10225,has,HAS,M564
c10225,has,HAS,M1469
c10225,has,HAS,M1470
c10225,has,HAS,M1471
c10225,has,HAS,M1472
c10225,has,HAS,M1473
c10225,has,HAS,M1474
c10225,has,HAS,M1475
c10225,has,HAS,M1476
c10225,has,HAS,M353
c10225,has,HAS,M1477
c10225,has,HAS,M1478
c10225,has,HAS,M1479
c10225,has,HAS,M1480
c10225,has,HAS,M1481
c10225,has,HAS,M144
c10225,has,HAS,M1482
c10225,has,HAS,M1483
c10225,has,HAS,M1484
c10225,has,HAS,M1485
c10225,has,HAS,M1486
c10225,has,HAS,M1487
c10225,has,HAS,M1488
c10225,has,HAS,M1489
c10225,has,HAS,M1490
c10225,has,HAS,M1491
c10225,has,HAS,M269
c10225,has,HAS,M1492
c10225,has,HAS,M1493
c10225,has,HAS,M1494
c10225,has,HAS,M1495
c10225,has,HAS,M1496
c10225,has,HAS,M1497
c10225,has,HAS,M1083
c10225,has,HAS,M161
c10225,has,HAS,M170
c10225,has,HAS,M111
c10225,has,HAS,M420
c10225,has,HAS,M9
c10225,has,HAS,M1498
c10225,has,HAS,M1499
c10225,has,HAS,M529
c10225,has,HAS,M526
c10225,has,HAS,M1500
c10225,has,HAS,M967
c10225,has,HAS,M1501
c10225,has,HAS,M1502
c10225,has,HAS,M1503
c10225,has,HAS,M1504
